Date,TLT,IEI
2013-08-21,87.82331848144531,110.158203125
2013-08-22,88.71762084960938,109.9649658203125
2013-08-23,89.68071746826172,110.19497680664062
2013-08-26,90.12791442871094,110.3882064819336
2013-08-27,91.26298522949219,110.655029296875
2013-08-28,90.52346801757812,110.4342269897461
2013-08-29,91.24579620361328,110.48941040039062
2013-08-30,91.14260864257812,110.36980438232422
2013-09-03,89.85708618164062,110.13964080810547
2013-09-04,89.65878295898438,109.84502410888672
2013-09-05,88.40859985351562,109.35708618164062
2013-09-06,88.84833526611328,109.78057861328125
2013-09-09,88.89143371582031,109.98313903808594
2013-09-10,88.27068328857422,109.72535705566406
2013-09-11,89.05521392822266,110.03836822509766
2013-09-12,88.9345474243164,110.01998138427734
2013-09-13,89.2794418334961,110.1028060913086
2013-09-16,88.68453216552734,110.38822174072266
2013-09-17,89.41736602783203,110.50790405273438
2013-09-18,90.52101135253906,111.29045867919922
2013-09-19,89.98640441894531,111.10636901855469
2013-09-20,90.46060180664062,111.0971450805664
2013-09-23,91.12451934814453,111.2720718383789
2013-09-24,92.10738372802734,111.41937255859375
2013-09-25,92.29708862304688,111.5850601196289
2013-09-26,91.650390625,111.48383331298828
2013-09-27,91.8746109008789,111.63111114501953
2013-09-30,91.73665618896484,111.70478057861328
2013-10-01,91.45828247070312,111.52509307861328
2013-10-02,91.59661102294922,111.70018005371094
2013-10-03,91.44966888427734,111.79231262207031
2013-10-04,91.38050079345703,111.59882354736328
2013-10-07,91.75222778320312,111.63569641113281
2013-10-08,91.77814483642578,111.49746704101562
2013-10-09,91.04337310791016,111.47904968261719
2013-10-10,91.19031524658203,111.46983337402344
2013-10-11,91.16441345214844,111.56199645996094
2013-10-14,90.42961120605469,111.35004425048828
2013-10-15,90.36908721923828,111.44219207763672
2013-10-16,91.50154113769531,111.71856689453125
2013-10-17,92.33137512207031,111.97659301757812
2013-10-18,92.53020477294922,111.9950180053711
2013-10-21,92.236328125,111.939697265625
2013-10-22,93.26498413085938,112.25299072265625
2013-10-23,93.62804412841797,112.29908752441406
2013-10-24,93.26498413085938,112.23457336425781
2013-10-25,93.61077880859375,112.32674407958984
2013-10-28,93.29090881347656,112.29908752441406
2013-10-29,93.41194915771484,112.38199615478516
2013-10-30,92.85009002685547,112.26219940185547
2013-10-31,93.04888153076172,112.26219940185547
2013-11-01,92.0417251586914,111.97264862060547
2013-11-04,92.12838745117188,112.10176086425781
2013-11-05,91.02758026123047,111.94499206542969
2013-11-06,91.0709228515625,112.18474578857422
2013-11-07,91.84233093261719,112.29537963867188
2013-11-08,89.63211059570312,111.7697525024414
2013-11-11,89.29403686523438,111.7420883178711
2013-11-12,89.71012115478516,111.64065551757812
2013-11-13,90.03945922851562,111.90811157226562
2013-11-14,90.59420776367188,112.2308578491211
2013-11-15,90.7762451171875,112.20318603515625
2013-11-18,91.32231903076172,112.35997772216797
2013-11-19,90.62889862060547,112.17552947998047
2013-11-20,89.08602905273438,112.07408905029297
2013-11-21,89.23338317871094,112.11099243164062
2013-11-22,90.06547546386719,112.19400024414062
2013-11-25,90.32550811767578,112.2585220336914
2013-11-26,90.66353607177734,112.35076141357422
2013-11-27,90.50753784179688,112.2769775390625
2013-11-29,90.53350830078125,112.2769775390625
2013-12-02,89.82940673828125,112.03057861328125
2013-12-03,90.15970611572266,112.13207244873047
2013-12-04,89.29907989501953,111.92908477783203
2013-12-05,89.04694366455078,111.7813720703125
2013-12-06,89.47294616699219,111.72600555419922
2013-12-09,89.68161010742188,111.74446868896484
2013-12-10,90.32487487792969,111.93827819824219
2013-12-11,89.6294174194336,111.7813720703125
2013-12-12,89.29034423828125,111.56912994384766
2013-12-13,89.72502136230469,111.5506591796875
2013-12-16,89.39469909667969,111.59678649902344
2013-12-17,89.7945785522461,111.77213287353516
2013-12-18,89.34254455566406,111.58757781982422
2013-12-19,89.25556182861328,111.2737808227539
2013-12-20,90.62918090820312,111.16302490234375
2013-12-23,90.11624908447266,111.05229187011719
2013-12-24,89.39469909667969,110.83078002929688
2013-12-26,89.05018615722656,110.84556579589844
2013-12-27,88.79723358154297,110.83636474609375
2013-12-30,89.40775299072266,110.99332427978516
2013-12-31,88.84086608886719,110.86405181884766
2014-01-02,89.11121368408203,110.974853515625
2014-01-03,89.11121368408203,110.89175415039062
2014-01-06,89.48626708984375,111.06725311279297
2014-01-07,89.71305084228516,111.15960693359375
2014-01-08,89.46883392333984,110.74397277832031
2014-01-09,89.99215698242188,110.88253021240234
2014-01-10,91.06494140625,111.43668365478516
2014-01-13,91.5184326171875,111.63065338134766
2014-01-14,91.09982299804688,111.3350830078125
2014-01-15,91.00386047363281,111.2334976196289
2014-01-16,91.61441040039062,111.38127136230469
2014-01-17,91.99817657470703,111.50135803222656
2014-01-21,92.06793975830078,111.36283111572266
2014-01-22,91.84117126464844,111.17808532714844
2014-01-23,93.14070892333984,111.61219787597656
2014-01-24,93.74254608154297,111.83387756347656
2014-01-27,93.08841705322266,111.7045669555664
2014-01-28,93.31517791748047,111.85232543945312
2014-01-29,94.08265686035156,112.08320617675781
2014-01-30,93.81227111816406,112.03703308105469
2014-01-31,94.44027709960938,112.28643035888672
2014-02-03,95.59104919433594,112.6174087524414
2014-02-04,94.57671356201172,112.48799133300781
2014-02-05,93.70228576660156,112.30302429199219
2014-02-06,93.300048828125,112.1921615600586
2014-02-07,93.37872314453125,112.42328643798828
2014-02-10,93.64108276367188,112.39552307128906
2014-02-11,93.09896087646484,112.13668823242188
2014-02-12,92.61802673339844,111.97953033447266
2014-02-13,93.14263153076172,112.26612091064453
2014-02-14,93.19512939453125,112.23838806152344
2014-02-18,93.40499114990234,112.43248748779297
2014-02-19,93.0114974975586,112.30302429199219
2014-02-20,92.7841567993164,112.17367553710938
2014-02-21,93.27385711669922,112.20138549804688
2014-02-24,93.03771209716797,112.15515899658203
2014-02-25,93.86841583251953,112.3400650024414
2014-02-26,94.3668441772461,112.50646209716797
2014-02-27,94.88275146484375,112.54342651367188
2014-02-28,94.9351806640625,112.45100402832031
2014-03-03,95.56891632080078,112.73133850097656
2014-03-04,94.13141632080078,112.3242416381836
2014-03-05,94.33302307128906,112.36124420166016
2014-03-06,93.40388488769531,112.16694641113281
2014-03-07,92.81661987304688,111.87086486816406
2014-03-10,92.94808197021484,111.91712951660156
2014-03-11,93.19351959228516,111.98189544677734
2014-03-12,93.84215545654297,112.1391830444336
2014-03-13,95.1043701171875,112.45377349853516
2014-03-14,95.12187957763672,112.4630355834961
2014-03-17,94.41193389892578,112.23170471191406
2014-03-18,94.75376892089844,112.3982162475586
2014-03-19,94.0174789428711,111.65809631347656
2014-03-20,93.8509521484375,111.62107849121094
2014-03-21,94.86772155761719,111.6117935180664
2014-03-24,95.54267120361328,111.51001739501953
2014-03-25,95.18325805664062,111.50077056884766
2014-03-26,95.92833709716797,111.81536865234375
2014-03-27,96.41043090820312,111.77832794189453
2014-03-28,95.86698150634766,111.57479858398438
2014-03-31,95.63029479980469,111.68582153320312
2014-04-01,94.81305694580078,111.63302612304688
2014-04-02,94.26815795898438,111.3366470336914
2014-04-03,94.68120574951172,111.34590148925781
2014-04-04,95.31392669677734,111.7812271118164
2014-04-07,95.8851318359375,111.90159606933594
2014-04-08,96.11363220214844,112.00352478027344
2014-04-09,95.63909149169922,112.18871307373047
2014-04-10,96.52664947509766,112.39247131347656
2014-04-11,97.30880737304688,112.48511505126953
2014-04-14,97.053955078125,112.34617614746094
2014-04-15,97.66034698486328,112.33692169189453
2014-04-16,97.78333282470703,112.15167236328125
2014-04-17,96.7112045288086,111.7626953125
2014-04-21,96.63211059570312,111.86454772949219
2014-04-22,96.95726013183594,111.75343322753906
2014-04-23,97.51090240478516,111.91089630126953
2014-04-24,97.69548034667969,111.87382507324219
2014-04-25,97.83609008789062,111.98497772216797
2014-04-28,97.36151123046875,111.90159606933594
2014-04-29,97.22968292236328,111.96644592285156
2014-04-30,97.63394165039062,112.23506164550781
2014-05-01,98.68133544921875,112.35556030273438
2014-05-02,99.28916931152344,112.2999496459961
2014-05-05,98.690185546875,112.27212524414062
2014-05-06,99.08663177490234,112.29068756103516
2014-05-07,98.73422241210938,112.42045593261719
2014-05-08,98.31138610839844,112.57807159423828
2014-05-09,97.9942398071289,112.58733367919922
2014-05-12,97.59781646728516,112.43899536132812
2014-05-13,98.44352722167969,112.63369750976562
2014-05-14,99.50942993164062,112.89329528808594
2014-05-15,100.30228424072266,113.0601806640625
2014-05-16,100.02035522460938,112.96745300292969
2014-05-19,99.28041076660156,112.9859848022461
2014-05-20,99.50065612792969,113.17143249511719
2014-05-21,98.892822265625,113.0972671508789
2014-05-22,98.75186157226562,112.97673797607422
2014-05-23,99.28041076660156,113.07870483398438
2014-05-27,99.86181640625,113.1343002319336
2014-05-28,101.09510803222656,113.39393615722656
2014-05-29,100.55777740478516,113.31050109863281
2014-05-30,100.51370239257812,113.2084732055664
2014-06-02,99.7665023803711,112.93287658691406
2014-06-03,98.5388412475586,112.69156646728516
2014-06-04,98.51236724853516,112.70085906982422
2014-06-05,98.5565185546875,112.78438568115234
2014-06-06,98.5565185546875,112.68231964111328
2014-06-09,98.41522216796875,112.5338134765625
2014-06-10,98.0531005859375,112.41316223144531
2014-06-11,98.2297592163086,112.5059814453125
2014-06-12,99.10411071777344,112.72870635986328
2014-06-13,99.05113220214844,112.56163024902344
2014-06-16,99.29843139648438,112.52452850341797
2014-06-17,98.51236724853516,112.22757720947266
2014-06-18,99.27193450927734,112.56163024902344
2014-06-19,98.00009155273438,112.5523681640625
2014-06-20,98.74199676513672,112.52452850341797
2014-06-23,98.43287658691406,112.49668884277344
2014-06-24,99.43089294433594,112.64515686035156
2014-06-25,99.68701934814453,112.77511596679688
2014-06-26,100.16394805908203,112.914306640625
2014-06-27,100.0138168334961,112.97925567626953
2014-06-30,100.26111602783203,113.03495788574219
2014-07-01,99.42166900634766,112.86125183105469
2014-07-02,98.3591079711914,112.61043548583984
2014-07-03,98.00489807128906,112.4617691040039
2014-07-07,98.72213745117188,112.50821685791016
2014-07-08,99.8289794921875,112.68472290039062
2014-07-09,99.9087142944336,112.74977111816406
2014-07-10,99.93524932861328,112.9076919555664
2014-07-11,100.57283020019531,113.0005874633789
2014-07-14,100.13890838623047,112.85193634033203
2014-07-15,99.93524932861328,112.74977111816406
2014-07-16,100.46653747558594,112.7311782836914
2014-07-17,101.73278045654297,113.04704284667969
2014-07-18,101.40518188476562,112.86125183105469
2014-07-21,101.90986633300781,112.8333969116211
2014-07-22,102.12239837646484,112.96338653564453
2014-07-23,101.98957824707031,112.99128723144531
2014-07-24,101.2280502319336,112.69403839111328
2014-07-25,102.42342376708984,112.85193634033203
2014-07-28,102.28178405761719,112.78694152832031
2014-07-29,102.65364074707031,112.8241195678711
2014-07-30,101.2280502319336,112.4710693359375
2014-07-31,100.92699432373047,112.50821685791016
2014-08-01,101.70828247070312,112.98158264160156
2014-08-04,101.44197082519531,113.0838394165039
2014-08-05,101.77037811279297,113.06526947021484
2014-08-06,101.83252716064453,113.11174011230469
2014-08-07,102.78250885009766,113.33495330810547
2014-08-08,102.56060028076172,113.26988983154297
2014-08-11,102.55170440673828,113.28845977783203
2014-08-12,101.88581848144531,113.25126647949219
2014-08-13,102.55170440673828,113.46517181396484
2014-08-14,103.37735748291016,113.5302505493164
2014-08-15,104.50489044189453,113.65116882324219
2014-08-18,103.46614837646484,113.5302505493164
2014-08-19,103.1465072631836,113.51167297363281
2014-08-20,102.97783660888672,113.24195861816406
2014-08-21,103.55491638183594,113.30705261230469
2014-08-22,104.13195037841797,113.21402740478516
2014-08-25,104.52265930175781,113.15824127197266
2014-08-26,104.18526458740234,113.24195861816406
2014-08-27,105.07308197021484,113.34428405761719
2014-08-28,105.62353515625,113.45588684082031
2014-08-29,105.694580078125,113.5302505493164
2014-09-02,103.87126159667969,113.1672134399414
2014-09-03,104.44967651367188,113.24165344238281
2014-09-04,103.17720031738281,113.09270477294922
2014-09-05,102.9814453125,113.18582916259766
2014-09-08,103.02594757080078,113.03684997558594
2014-09-09,102.94583892822266,112.85069274902344
2014-09-10,102.29627227783203,112.74826049804688
2014-09-11,101.9581298828125,112.72035217285156
2014-09-12,100.89030456542969,112.58067321777344
2014-09-15,101.04157257080078,112.70172119140625
2014-09-16,100.63227081298828,112.77619171142578
2014-09-17,100.37420654296875,112.53413391113281
2014-09-18,100.69454193115234,112.45033264160156
2014-09-19,101.97591400146484,112.58998107910156
2014-09-22,102.10047149658203,112.79481506347656
2014-09-23,102.7322769165039,112.87860870361328
2014-09-24,102.16278839111328,112.72964477539062
2014-09-25,103.37294006347656,113.01823425292969
2014-09-26,103.2216796875,112.8227310180664
2014-09-29,104.0492172241211,112.98102569580078
2014-09-30,103.46195983886719,112.94378662109375
2014-10-01,105.46818542480469,113.45355987548828
2014-10-02,104.54936218261719,113.32310485839844
2014-10-03,104.995361328125,113.21122741699219
2014-10-06,105.0578384399414,113.3790283203125
2014-10-07,106.47621154785156,113.72384643554688
2014-10-08,106.50298309326172,114.13391876220703
2014-10-09,106.03909301757812,113.99412536621094
2014-10-10,107.09174346923828,114.14326477050781
2014-10-13,107.74293518066406,114.59992980957031
2014-10-14,108.44767761230469,114.67449188232422
2014-10-15,109.3040542602539,115.18710327148438
